"","userId","itemId"
"867",369,1612
"868",369,1642
"869",369,50
"870",369,1169
"871",374,1643
"872",374,313
"873",374,1063
"874",374,1450
"875",374,1192
"876",374,868
"877",374,1064
"878",374,144
"879",374,1598
"880",374,79
"881",378,1449
"882",378,1398
"883",378,1643
"884",378,1642
"885",378,1463
"886",378,318
"887",378,1064
"888",378,483
"889",378,1122
"890",378,408
"891",383,1512
"892",383,1449
"893",383,1643
"894",383,1463
"895",383,1398
"896",383,197
"897",383,1642
"898",383,357
"899",383,427
"900",383,603
"901",384,1642
"902",384,1449
"903",384,1398
"904",384,1643
"905",384,169
"906",384,1122
"907",384,867
"908",384,963
"909",384,1167
"910",384,408
"911",395,1449
"912",395,50
"913",395,408
"914",395,113
"915",395,1643
"916",395,1473
"917",395,318
"918",395,174
"919",395,172
"920",395,1122
"921",400,1642
"922",400,1643
"923",400,1636
"924",400,1645
"925",400,1651
"926",400,1650
"927",400,1449
"928",400,1367
"929",400,1398
"930",400,119
"931",403,1167
"932",403,1449
"933",403,1122
"934",403,867
"935",403,1643
"936",403,1642
"937",403,1155
"938",403,1398
"939",403,313
"940",403,1650
"941",406,1449
"942",406,320
"943",406,1463
"944",406,1019
"945",406,1368
"946",406,1398
"947",406,1642
"948",406,119
"949",406,1636
"950",406,1645
"951",407,1463
"952",407,1449
"953",407,1467
"954",407,12
"955",407,50
"956",407,1367
"957",407,1398
"958",407,318
"959",407,169
"960",407,64
"961",408,1643
"962",408,850
"963",408,253
"964",408,1449
"965",408,1466
"966",408,1631
"967",408,1062
"968",408,1005
"969",408,296
"970",408,1368
"971",411,1643
"972",411,1463
"973",411,50
"974",411,1467
"975",411,1449
"976",411,483
"977",411,173
"978",411,1398
"979",411,408
"980",411,174
"981",412,1643
"982",412,1449
"983",412,1650
"984",412,1636
"985",412,1645
"986",412,1651
"987",412,1122
"988",412,127
"989",412,119
"990",412,64
"991",413,1449
"992",413,1643
"993",413,1398
"994",413,1642
"995",413,1463
"996",413,483
"997",413,408
"998",413,318
"999",413,1064
"1000",413,170
"1001",416,1450
"1002",416,318
"1003",416,64
"1004",416,1643
"1005",416,313
"1006",416,1449
"1007",416,272
"1008",416,1398
"1009",416,1467
"1010",416,1664
"1011",418,899
"1012",418,975
"1013",418,288
"1014",418,1664
"1015",418,1262
"1016",418,682
"1017",418,219
"1018",418,763
"1019",418,1053
"1020",418,924
"1021",427,1159
"1022",427,1160
"1023",427,1631
"1024",427,888
"1025",427,1642
"1026",427,394
"1027",427,899
"1028",427,776
"1029",427,1612
"1030",427,1005
"1031",431,1450
"1032",431,313
"1033",431,1664
"1034",431,1167
"1035",431,272
"1036",431,318
"1037",431,64
"1038",431,316
"1039",431,22
"1040",431,1189
"1041",434,1410
"1042",434,1450
"1043",434,1470
"1044",434,454
"1045",434,914
"1046",434,1042
"1047",434,1152
"1048",434,973
"1049",434,974
"1050",434,161
"1051",435,1467
"1052",435,1589
"1053",435,613
"1054",435,1449
"1055",435,114
"1056",435,169
"1057",435,838
"1058",435,12
"1059",435,50
"1060",435,119
"1061",439,1643
"1062",439,1398
"1063",439,1463
"1064",439,1449
"1065",439,1642
"1066",439,483
"1067",439,1467
"1068",439,1064
"1069",439,170
"1070",439,1650
"1071",440,1449
"1072",440,320
"1073",440,1062
"1074",440,913
"1075",440,1466
"1076",440,1368
"1077",440,958
"1078",440,1084
"1079",440,253
"1080",440,813
"1081",443,1664
"1082",443,113
"1083",443,1450
"1084",443,272
"1085",443,1467
"1086",443,394
"1087",443,838
"1088",443,316
"1089",443,64
"1090",443,1589
"1091",446,1643
"1092",446,1449
"1093",446,867
"1094",446,1473
"1095",446,1651
"1096",446,1636
"1097",446,1645
"1098",446,1650
"1099",446,1122
"1100",446,1192
"1101",447,1449
"1102",447,50
"1103",447,12
"1104",447,119
"1105",447,169
"1106",447,1467
"1107",447,613
"1108",447,64
"1109",447,89
"1110",447,408
"1111",452,318
"1112",452,1449
"1113",452,863
"1114",452,1104
"1115",452,589
"1116",452,626
"1117",452,313
"1118",452,1427
"1119",452,22
"1120",452,1473
"1121",455,1449
"1122",455,1643
"1123",455,318
"1124",455,1398
"1125",455,64
"1126",455,1642
"1127",455,169
"1128",455,408
"1129",455,1122
"1130",455,313
"1131",457,1449
"1132",457,1398
"1133",457,318
"1134",457,1643
"1135",457,1642
"1136",457,1122
"1137",457,64
"1138",457,408
"1139",457,483
"1140",457,50
"1141",458,1463
"1142",458,1643
"1143",458,1368
"1144",458,1449
"1145",458,1398
"1146",458,1367
"1147",458,1642
"1148",458,1645
"1149",458,1636
"1150",458,1651
"1151",463,1642
"1152",463,1449
"1153",463,867
"1154",463,1192
"1155",463,512
"1156",463,887
"1157",463,1398
"1158",463,718
"1159",463,799
"1160",463,1651
"1161",471,1242
"1162",471,1355
"1163",471,941
"1164",471,1612
"1165",471,680
"1166",471,113
"1167",471,1431
"1168",471,267
"1169",471,1153
"1170",471,254
"1171",473,1463
"1172",473,113
"1173",473,1449
"1174",473,64
"1175",473,1467
"1176",473,318
"1177",473,1524
"1178",473,357
"1179",473,1398
"1180",473,272
"1181",475,838
"1182",475,361
"1183",475,1589
"1184",475,1388
"1185",475,171
"1186",475,902
"1187",475,1467
"1188",475,1466
"1189",475,613
"1190",475,344
"1191",477,1642
"1192",477,963
"1193",477,1612
"1194",477,1398
"1195",477,1450
"1196",477,1064
"1197",477,1169
"1198",477,394
"1199",477,64
"1200",477,318
"1201",482,313
"1202",482,169
"1203",482,1019
"1204",482,1167
"1205",482,1607
"1206",482,114
"1207",482,1645
"1208",482,1651
"1209",482,1636
"1210",482,1650
"1211",484,1643
"1212",484,174
"1213",484,50
"1214",484,1450
"1215",484,1449
"1216",484,1122
"1217",484,313
"1218",484,64
"1219",484,1064
"1220",484,318
"1221",487,1643
"1222",487,174
"1223",487,1450
"1224",487,313
"1225",487,50
"1226",487,64
"1227",487,1449
"1228",487,1467
"1229",487,520
"1230",487,172
"1231",496,838
"1232",496,1240
"1233",496,1589
"1234",496,320
"1235",496,1388
"1236",496,853
"1237",496,361
"1238",496,899
"1239",496,854
"1240",496,902
"1241",499,1449
"1242",499,113
"1243",499,316
"1244",499,408
"1245",499,315
"1246",499,114
"1247",499,1302
"1248",499,1167
"1249",499,1642
"1250",499,169
"1251",508,1463
"1252",508,1449
"1253",508,1643
"1254",508,1398
"1255",508,408
"1256",508,1558
"1257",508,483
"1258",508,1642
"1259",508,474
"1260",508,1367
"1261",518,1431
"1262",518,1192
"1263",518,909
"1264",518,113
"1265",518,1166
"1266",518,313
"1267",518,114
"1268",518,1167
"1269",518,316
"1270",518,867
"1271",521,1467
"1272",521,1449
"1273",521,50
"1274",521,12
"1275",521,64
"1276",521,1169
"1277",521,1612
"1278",521,119
"1279",521,1643
"1280",521,850
"1281",522,1463
"1282",522,1449
"1283",522,1643
"1284",522,641
"1285",522,1142
"1286",522,1367
"1287",522,119
"1288",522,127
"1289",522,1512
"1290",522,1143
"1291",536,1643
"1292",536,1463
"1293",536,50
"1294",536,174
"1295",536,169
"1296",536,483
"1297",536,172
"1298",536,496
"1299",536,1450
"1300",536,1269
"1301",537,1449
"1302",537,1643
"1303",537,1512
"1304",537,1463
"1305",537,1405
"1306",537,1398
"1307",537,119
"1308",537,1642
"1309",537,474
"1310",537,127
"1311",541,1463
"1312",541,1233
"1313",541,1643
"1314",541,318
"1315",541,1064
"1316",541,496
"1317",541,143
"1318",541,1450
"1319",541,483
"1320",541,1467
"1321",543,1643
"1322",543,1449
"1323",543,1398
"1324",543,1642
"1325",543,1122
"1326",543,1645
"1327",543,1651
"1328",543,1636
"1329",543,1650
"1330",543,963
"1331",546,1612
"1332",546,115
"1333",546,1159
"1334",546,195
"1335",546,1169
"1336",546,250
"1337",546,1019
"1338",546,1656
"1339",546,50
"1340",546,1448
"1341",550,1019
"1342",550,320
"1343",550,313
"1344",550,899
"1345",550,22
"1346",550,195
"1347",550,64
"1348",550,183
"1349",550,96
"1350",550,12
"1351",555,1642
"1352",555,1449
"1353",555,113
"1354",555,114
"1355",555,1612
"1356",555,1398
"1357",555,1589
"1358",555,1639
"1359",555,169
"1360",555,408
"1361",556,1463
"1362",556,1449
"1363",556,1643
"1364",556,357
"1365",556,127
"1366",556,1398
"1367",556,119
"1368",556,1467
"1369",556,1642
"1370",556,483
"1371",562,969
"1372",562,496
"1373",562,966
"1374",562,143
"1375",562,1278
"1376",562,1450
"1377",562,378
"1378",562,1172
"1379",562,633
"1380",562,485
"1381",563,1643
"1382",563,1449
"1383",563,64
"1384",563,1122
"1385",563,1398
"1386",563,963
"1387",563,1450
"1388",563,1064
"1389",563,1642
"1390",563,1251
"1391",564,1607
"1392",564,909
"1393",564,1431
"1394",564,408
"1395",564,169
"1396",564,867
"1397",564,113
"1398",564,1233
"1399",564,1642
"1400",564,114
"1401",581,390
"1402",581,1368
"1403",581,1388
"1404",581,114
"1405",581,1268
"1406",581,1367
"1407",581,902
"1408",581,1524
"1409",581,320
"1410",581,1589
"1411",585,1512
"1412",585,1643
"1413",585,1449
"1414",585,1099
"1415",585,1558
"1416",585,1155
"1417",585,1193
"1418",585,1398
"1419",585,1194
"1420",585,1642
"1421",591,1642
"1422",591,1449
"1423",591,1398
"1424",591,1463
"1425",591,1524
"1426",591,318
"1427",591,1636
"1428",591,1645
"1429",591,1651
"1430",591,1650
"1431",600,1449
"1432",600,1642
"1433",600,1398
"1434",600,119
"1435",600,318
"1436",600,127
"1437",600,1524
"1438",600,64
"1439",600,1122
"1440",600,1650
"1441",603,1019
"1442",603,1607
"1443",603,320
"1444",603,169
"1445",603,1449
"1446",603,1169
"1447",603,251
"1448",603,1175
"1449",603,1122
"1450",603,613
"1451",605,1643
"1452",605,1449
"1453",605,1398
"1454",605,1650
"1455",605,1645
"1456",605,1651
"1457",605,1636
"1458",605,1642
"1459",605,127
"1460",605,1122
"1461",607,1463
"1462",607,1449
"1463",607,1643
"1464",607,1398
"1465",607,1367
"1466",607,1524
"1467",607,1642
"1468",607,119
"1469",607,1368
"1470",607,408
"1471",611,1589
"1472",611,361
"1473",611,899
"1474",611,1240
"1475",611,1642
"1476",611,1150
"1477",611,1524
"1478",611,320
"1479",611,1344
"1480",611,838
"1481",612,1463
"1482",612,1064
"1483",612,313
"1484",612,318
"1485",612,1642
"1486",612,1398
"1487",612,143
"1488",612,1636
"1489",612,1650
"1490",612,1651
"1491",613,1643
"1492",613,1449
"1493",613,408
"1494",613,1398
"1495",613,1467
"1496",613,50
"1497",613,483
"1498",613,113
"1499",613,169
"1500",613,318
"1501",615,1643
"1502",615,1463
"1503",615,1449
"1504",615,1398
"1505",615,408
"1506",615,483
"1507",615,357
"1508",615,511
"1509",615,1142
"1510",615,127
"1511",619,1063
"1512",619,1643
"1513",619,1278
"1514",619,313
"1515",619,1443
"1516",619,634
"1517",619,79
"1518",619,1064
"1519",619,174
"1520",619,144
"1521",624,1642
"1522",624,1449
"1523",624,1463
"1524",624,1398
"1525",624,318
"1526",624,64
"1527",624,1467
"1528",624,1524
"1529",624,114
"1530",624,272
"1531",633,1643
"1532",633,313
"1533",633,1450
"1534",633,174
"1535",633,64
"1536",633,1269
"1537",633,96
"1538",633,22
"1539",633,50
"1540",633,79
"1541",638,174
"1542",638,50
"1543",638,1450
"1544",638,1467
"1545",638,313
"1546",638,172
"1547",638,1643
"1548",638,1269
"1549",638,173
"1550",638,22
"1551",639,1643
"1552",639,1558
"1553",639,1512
"1554",639,1084
"1555",639,1463
"1556",639,1449
"1557",639,1286
"1558",639,835
"1559",639,483
"1560",639,1398
"1561",640,1643
"1562",640,1449
"1563",640,50
"1564",640,1463
"1565",640,1467
"1566",640,1367
"1567",640,12
"1568",640,174
"1569",640,172
"1570",640,169
"1571",641,1367
"1572",641,1463
"1573",641,1449
"1574",641,1642
"1575",641,1368
"1576",641,1643
"1577",641,1405
"1578",641,1398
"1579",641,1524
"1580",641,119
"1581",644,22
"1582",644,1607
"1583",644,899
"1584",644,318
"1585",644,1612
"1586",644,313
"1587",644,1169
"1588",644,64
"1589",644,1269
"1590",644,966
"1591",648,1643
"1592",648,50
"1593",648,1607
"1594",648,174
"1595",648,1269
"1596",648,1138
"1597",648,172
"1598",648,1169
"1599",648,96
"1600",648,228
"1601",659,1463
"1602",659,1643
"1603",659,1449
"1604",659,1398
"1605",659,1064
"1606",659,1642
"1607",659,1367
"1608",659,318
"1609",659,483
"1610",659,1122
"1611",660,1643
"1612",660,1449
"1613",660,169
"1614",660,408
"1615",660,593
"1616",660,50
"1617",660,483
"1618",660,251
"1619",660,1122
"1620",660,1062
"1621",662,1463
"1622",662,1524
"1623",662,1367
"1624",662,512
"1625",662,1642
"1626",662,1174
"1627",662,285
"1628",662,865
"1629",662,56
"1630",662,1398
"1631",668,320
"1632",668,899
"1633",668,913
"1634",668,1463
"1635",668,1268
"1636",668,1467
"1637",668,1368
"1638",668,853
"1639",668,1449
"1640",668,1019
"1641",673,1449
"1642",673,318
"1643",673,515
"1644",673,1398
"1645",673,1463
"1646",673,272
"1647",673,114
"1648",673,1642
"1649",673,1643
"1650",673,483
"1651",676,50
"1652",676,613
"1653",676,1463
"1654",676,173
"1655",676,172
"1656",676,174
"1657",676,181
"1658",676,1450
"1659",676,1269
"1660",676,496
"1661",677,899
"1662",677,1019
"1663",677,1275
"1664",677,320
"1665",677,838
"1666",677,1268
"1667",677,348
"1668",677,195
"1669",677,1386
"1670",677,774
"1671",687,1643
"1672",687,1450
"1673",687,64
"1674",687,1467
"1675",687,1463
"1676",687,1449
"1677",687,1064
"1678",687,1398
"1679",687,174
"1680",687,318
"1681",692,113
"1682",692,1612
"1683",692,1450
"1684",692,64
"1685",692,1467
"1686",692,316
"1687",692,272
"1688",692,318
"1689",692,1642
"1690",692,963
"1691",707,1642
"1692",707,1524
"1693",707,1628
"1694",707,1159
"1695",707,1639
"1696",707,1398
"1697",707,1449
"1698",707,1024
"1699",707,19
"1700",707,1099
"1701",711,1642
"1702",711,1449
"1703",711,1398
"1704",711,1099
"1705",711,923
"1706",711,1084
"1707",711,251
"1708",711,170
"1709",711,884
"1710",711,408
"1711",716,1463
"1712",716,1449
"1713",716,1398
"1714",716,318
"1715",716,1643
"1716",716,483
"1717",716,1642
"1718",716,64
"1719",716,427
"1720",716,496
"1721",729,1607
"1722",729,313
"1723",729,1278
"1724",729,1446
"1725",729,1662
"1726",729,22
"1727",729,1192
"1728",729,300
"1729",729,1443
"1730",729,1431
"1731",732,1483
"1732",732,1038
"1733",732,966
"1734",732,496
"1735",732,318
"1736",732,1155
"1737",732,633
"1738",732,1394
"1739",732,863
"1740",732,190
"1741",734,496
"1742",734,143
"1743",734,1450
"1744",734,485
"1745",734,966
"1746",734,969
"1747",734,318
"1748",734,1278
"1749",734,1643
"1750",734,427
"1751",739,1192
"1752",739,1166
